area_id,latitude,longitude
E02005752,54.37986,-1.41196
E02005754,54.32908,-1.45848
E02005755,54.28697,-1.59044
E02005756,54.27026,-1.50386
E02005757,54.23491,-1.34396
E02005758,54.2211,-1.34369
E02005759,54.11854,-1.18424
E02005760,54.07267,-1.23334
E02005761,54.176,-1.64244
E02005762,54.14006,-1.53754
E02005763,54.14076,-1.46433
E02005764,54.13002,-1.5235
E02005765,54.0919,-1.39646
E02005766,54.07659,-1.73571
E02005767,54.02221,-1.47185
E02005768,54.01087,-1.57661
E02005769,54.00986,-1.46276
E02005770,54.00906,-1.53438
E02005771,54.00402,-1.55918
E02005772,54.0018,-1.45482
E02005773,54.00004,-1.52734
E02005774,53.99851,-1.50299
E02005775,53.99448,-1.54402
E02005776,53.99455,-1.30059
E02005777,53.98793,-1.51098
E02005778,53.99825,-1.66142
E02005779,53.98454,-1.53775
E02005780,53.97941,-1.55222
E02005781,53.95556,-1.5304
E02005782,54.46977,-1.678
E02005783,54.40885,-1.73095
E02005784,54.38108,-1.63434
E02005785,54.3756,-1.71206
E02005786,54.32078,-2.05675
E02005787,54.30993,-1.81252
E02005788,54.26979,-0.92961
E02005789,54.24383,-0.77065
E02005790,54.23736,-1.04765
E02005791,54.14976,-0.63008
E02005794,54.10104,-0.90805
E02005795,54.48645,-0.62924
E02005796,54.48864,-0.79499
E02005797,54.47793,-0.61171
E02005798,54.41648,-0.56419
E02005799,54.29411,-0.43627
E02005800,54.2864,-0.40243
E02005801,54.28883,-0.42284
E02005802,54.28186,-0.41263
E02005803,54.27529,-0.42188
E02005804,54.27352,-0.40335
E02005805,54.24342,-0.38445
E02005806,54.24218,-0.40715
E02005807,54.24768,-0.48313
E02005808,54.20591,-0.29851
E02005809,53.88273,-1.26885
E02005810,53.83952,-1.1895
E02005811,53.82595,-1.04517
E02005812,53.79251,-1.24843
E02005813,53.7825,-1.06624
E02005814,53.77812,-1.08498
E02005815,53.76772,-1.09439
E02005816,53.74502,-0.99968
E02005817,53.75181,-1.23241
E02005818,53.70252,-1.15209
E02005819,53.14297,-1.27305
E02005820,53.13625,-1.25459
E02005821,53.1266,-1.29877
E02005822,53.12846,-1.24868
E02005823,53.12465,-1.26472
E02005824,53.12124,-1.27734
E02005825,53.10266,-1.2357
E02005826,53.10331,-1.25618
E02005827,53.0996,-1.259
E02005828,53.08028,-1.25102
E02005829,53.07349,-1.30038
E02005830,53.0585,-1.32111
E02005831,53.04076,-1.19383
E02005832,53.03661,-1.20436
E02005833,53.03398,-1.22533
E02005834,53.02571,-1.21971
E02005835,53.41932,-1.06305
E02005836,53.40113,-0.83905
E02005837,53.38173,-0.9849
E02005838,53.36144,-1.12134
E02005839,53.3303,-0.95268
E02005840,53.32652,-1.12887
E02005842,53.31989,-0.93488
E02005843,53.3222,-1.14344
E02005844,53.31159,-0.95092
E02005846,53.30225,-1.11316
E02005847,53.2995,-1.12448
E02005848,53.29829,-1.10588
E02005849,53.24904,-0.88411
E02005850,53.02261,-1.29882
E02005851,53.01447,-1.30691
E02005852,53.00963,-1.28877
E02005853,53.00017,-1.25276
E02005856,52.93888,-1.24215
E02005857,52.93841,-1.27056
E02005858,52.93369,-1.21931
E02005859,52.92722,-1.2709
E02005860,52.92633,-1.2112
E02005861,52.91934,-1.20397
E02005862,52.91884,-1.2447
E02005863,52.91839,-1.2314
E02005864,52.90807,-1.25708
E02005865,53.08349,-1.16537
E02005866,53.03852,-1.08253
E02005868,53.01176,-1.12445
E02005869,53.00457,-1.12067
E02005870,53.0021,-1.13859
E02005871,53.00185,-1.10833
E02005872,52.99011,-1.04777
E02005873,52.99142,-1.1254
E02005874,52.98107,-1.11351
E02005875,52.97897,-1.09485
E02005876,52.974,-1.07944
E02005877,52.9704,-1.11145
E02005878,52.96524,-1.09428
E02005879,52.96218,-1.07769
E02005880,53.21398,-1.14761
E02005881,53.20257,-1.1535
E02005882,53.17177,-1.18093
E02005883,53.16498,-1.1985
E02005884,53.16142,-1.18482
E02005885,53.15748,-1.22509
E02005886,53.15589,-1.15886
E02005887,53.14504,-1.20401
E02005888,53.14458,-1.18139
E02005889,53.14202,-1.22174
E02005890,53.1404,-1.16495
E02005891,53.13301,-1.15208
E02005892,53.13135,-1.18371
E02005893,53.20607,-1.00571
E02005894,53.1709,-1.10943
E02005895,53.1666,-0.8631
E02005896,53.1454,-0.75563
E02005897,53.11704,-1.03059
E02005898,53.11308,-1.11119
E02005899,53.08062,-0.80194
E02005900,53.07943,-0.95707
E02005901,53.07074,-0.79791
E02005902,53.06274,-0.8169
E02005903,53.0567,-0.78506
E02005904,53.05859,-0.84397
E02005905,53.01207,-1.00193
E02005906,52.9559,-0.90453
E02005907,52.95044,-0.95955
E02005908,52.94904,-1.03145
E02005909,52.93524,-1.12025
E02005910,52.92948,-1.132
E02005911,52.92464,-1.10868
E02005912,52.91858,-1.14693
E02005913,52.91461,-1.11932
E02005914,52.90811,-1.03569
E02005915,52.90945,-0.98074
E02005916,52.89383,-1.15133
E02005917,52.8811,-1.08617
E02005918,52.8737,-1.08761
E02005919,52.84648,-1.19604
E02005920,52.82983,-1.18001
E02005921,52.08847,-1.36798
E02005922,52.07622,-1.35743
E02005923,52.06644,-1.3486
E02005924,52.06547,-1.32576
E02005925,52.06305,-1.36037
E02005926,52.05274,-1.34612
E02005927,52.051,-1.32777
E02005928,52.03252,-1.32573
E02005929,52.01582,-1.44189
E02005930,51.94521,-1.28534
E02005931,51.91643,-1.14138
E02005932,51.91151,-1.15487
E02005933,51.90613,-1.14263
E02005934,51.9029,-1.16795
E02005935,51.89347,-1.14412
E02005936,51.87785,-1.18511
E02005937,51.82359,-1.2903
E02005938,51.81549,-1.28288
E02005939,51.8121,-1.3046
E02005940,51.78735,-1.27658
E02005941,51.78213,-1.26589
E02005942,51.76951,-1.26695
E02005943,51.76747,-1.23714
E02005944,51.76674,-1.20177
E02005945,51.76047,-1.219
E02005946,51.76009,-1.19462
E02005947,51.75505,-1.25717
E02005948,51.75429,-1.27243
E02005949,51.75083,-1.20734
E02005950,51.74696,-1.23544
E02005951,51.73972,-1.25509
E02005953,51.74006,-1.23515
E02005954,51.73144,-1.21991
E02005955,51.72402,-1.22361
E02005956,51.72323,-1.19938
E02005957,51.71648,-1.19636
E02005958,51.74916,-0.97
E02005959,51.74367,-1.16477
E02005960,51.74267,-0.97355
E02005961,51.74392,-1.12993
E02005962,51.7009,-0.91455
E02005963,51.66411,-1.17736
E02005964,51.65912,-1.10185
E02005965,51.64413,-1.00543
E02005966,51.61401,-1.23358
E02005967,51.61024,-1.26008
E02005968,51.61189,-1.08976
E02005969,51.60175,-1.13279
E02005970,51.60346,-1.23339
E02005971,51.60005,-1.25126
E02005972,51.57238,-1.16013
E02005973,51.53694,-0.91087
E02005974,51.53043,-0.90357
E02005975,51.5278,-1.07788
E02005976,51.51687,-0.92679
E02005977,51.51541,-0.98411
E02005978,51.74225,-1.31693
E02005979,51.74243,-1.28918
E02005980,51.69269,-1.30136
E02005981,51.68549,-1.26845
E02005982,51.678,-1.27136
E02005983,51.6741,-1.28657
E02005984,51.67874,-1.42353
E02005985,51.66263,-1.29197
E02005986,51.65404,-1.58003
E02005987,51.63492,-1.30613
E02005988,51.60768,-1.42572
E02005991,51.59201,-1.4259
E02005992,51.59707,-1.29378
E02005993,51.93867,-1.54665
E02005994,51.93172,-1.45695
E02005995,51.8639,-1.60034
E02005996,51.84962,-1.35519
E02005997,51.86594,-1.47473
E02005998,51.81897,-1.39393
E02005999,51.79532,-1.51679
E02006000,51.79077,-1.47387
E02006001,51.78339,-1.50895
E02006002,51.7847,-1.49344
E02006003,51.78199,-1.37968
E02006004,51.76938,-1.60356
E02006005,51.76887,-1.59407
E02006006,51.75681,-1.59631
E02006007,51.72806,-1.53736
E02006008,52.66985,-2.37126
E02006009,52.63745,-2.2853
E02006010,52.60862,-2.48654
E02006011,52.53716,-2.43195
E02006012,52.53305,-2.41198
E02006013,52.53988,-2.33784
E02006014,52.45487,-2.40164
E02006015,52.96796,-2.68499
E02006016,52.92467,-2.61723
E02006017,52.90731,-2.89956
E02006018,52.90334,-2.49342
E02006019,52.85791,-2.72223
E02006020,52.85667,-2.50346
E02006021,52.82753,-2.80164
E02006022,52.79193,-2.65714
E02006023,52.90772,-3.03793
E02006024,52.86014,-3.04068
E02006025,52.85699,-3.05837
E02006026,52.82476,-2.97117
E02006027,52.80981,-3.07872
E02006028,52.73491,-2.84241
E02006029,52.73484,-2.73982
E02006030,52.73322,-2.71989
E02006031,52.71832,-2.74719
E02006032,52.71453,-2.72587
E02006033,52.70931,-2.75637
E02006034,52.7081,-2.79414
E02006035,52.69913,-2.72857
E02006036,52.69777,-2.74395
E02006037,52.69526,-2.76634
E02006038,52.67484,-2.76682
E02006039,52.65032,-2.88605
E02006040,52.62064,-2.70718
E02006041,52.55449,-2.9924
E02006042,52.53718,-2.80216
E02006043,52.43662,-2.77009
E02006044,52.42501,-2.9621
E02006045,52.37141,-2.70934
E02006046,52.366,-2.55773
E02006047,51.25541,-2.32247
E02006048,51.25009,-2.47492
E02006049,51.23913,-2.30347
E02006050,51.23107,-2.32627
E02006051,51.21816,-2.68412
E02006052,51.22206,-2.57749
E02006053,51.22507,-2.31884
E02006054,51.20751,-2.65468
E02006055,51.18822,-2.55088
E02006056,51.17689,-2.47275
E02006057,51.14994,-2.71365
E02006058,51.12178,-2.74638
E02006059,51.13157,-2.61586
E02006060,51.12577,-2.7434
E02006061,51.28011,-2.78446
E02006062,51.25206,-2.98291
E02006063,51.23723,-2.83877
E02006064,51.23873,-2.99302
E02006065,51.22477,-2.97985
E02006066,51.17482,-2.96669
E02006067,51.14729,-3.08638
E02006068,51.13269,-2.98328
E02006069,51.13154,-3.00391
E02006070,51.13589,-2.97799
E02006071,51.13004,-3.02039
E02006072,51.13169,-2.89375
E02006073,51.11909,-3.00617
E02006074,51.10559,-3.00393
E02006075,51.10948,-2.45045
E02006076,51.07783,-2.54831
E02006077,51.05524,-2.73807
E02006078,51.04277,-2.81878
E02006079,51.05416,-2.41339
E02006080,51.01129,-2.63836
E02006081,51.00899,-2.88352
E02006082,50.97952,-2.43614
E02006083,50.97432,-2.76622
E02006084,50.94976,-2.81403
E02006085,50.95643,-2.61236
E02006086,50.95266,-2.6535
E02006087,50.95153,-2.65839
E02006088,50.95133,-2.62432
E02006089,50.94491,-2.625
E02006090,50.94385,-2.65088
E02006091,50.93767,-2.7522
E02006092,50.93244,-2.65487
E02006093,50.92758,-2.91999
E02006094,50.91843,-2.66654
E02006095,50.88016,-2.79306
E02006096,50.87843,-2.95586
E02006097,50.87221,-2.96471
E02006098,50.86013,-2.94556
E02006099,51.05388,-3.1907
E02006100,51.03222,-3.10705
E02006101,51.04126,-3.30821
E02006102,51.03345,-3.09482
E02006103,51.02573,-3.02852
E02006104,51.02873,-3.0647
E02006105,51.0228,-3.10217
E02006106,51.02259,-3.13796
E02006107,51.01366,-3.08251
E02006108,51.01006,-3.10503
E02006109,51.00379,-3.12617
E02006110,50.98167,-3.2291
E02006111,50.975,-3.22816
E02006112,50.99728,-3.08541
E02006113,51.2039,-3.47556
E02006114,51.20332,-3.49358
E02006115,51.17667,-3.32903
E02006116,51.15013,-3.29273
E02006117,51.09522,-3.54133
E02006118,52.76647,-1.95096
E02006119,52.76152,-1.94318
E02006120,52.74903,-1.92986
E02006121,52.72039,-2.01465
E02006122,52.71478,-2.00685
E02006123,52.70746,-1.96926
E02006124,52.70453,-2.02767
E02006125,52.70273,-2.01252
E02006126,52.69514,-1.9857
E02006127,52.69221,-1.99981
E02006128,52.69096,-2.0358
E02006129,52.68196,-2.0319
E02006130,52.67156,-1.96902
E02006131,52.95357,-1.84707
E02006132,52.90535,-1.88294
E02006133,52.89691,-1.8674
E02006134,52.84288,-1.6652
E02006135,52.83354,-1.62719
E02006136,52.83185,-1.81757
E02006137,52.82232,-1.6455
E02006138,52.81872,-1.63431
E02006139,52.81018,-1.64678
E02006140,52.80683,-1.60238
E02006141,52.79804,-1.64161
E02006142,52.79653,-1.61114
E02006143,52.79116,-1.66299
E02006144,52.78693,-1.62597
E02006145,52.76191,-1.72316
E02006146,52.74304,-1.87842
E02006147,52.72164,-1.7665
E02006148,52.68619,-1.908
E02006149,52.68833,-1.83034
E02006150,52.68521,-1.81129
E02006151,52.68484,-1.93832
E02006152,52.67986,-1.83548
E02006153,52.6762,-1.75683
E02006154,52.67767,-1.91481
E02006155,52.67496,-1.92554
E02006156,52.6202,-1.86168
E02006157,52.6171,-1.721
E02006158,53.09198,-2.21856
E02006159,53.09053,-2.2345
E02006160,53.0824,-2.25659
E02006161,53.05246,-2.25405
E02006162,53.05021,-2.29743
E02006163,53.0382,-2.23523
E02006164,53.03818,-2.25134
E02006165,53.03439,-2.21898
E02006166,53.02501,-2.21819
E02006167,53.01612,-2.24243
E02006168,53.01425,-2.22432
E02006169,53.0135,-2.27617
E02006170,53.00325,-2.34115
E02006171,52.99687,-2.2264
E02006172,52.98983,-2.2345
E02006173,52.9262,-2.37552
E02006174,52.72202,-2.1106
E02006175,52.7084,-2.04095
E02006176,52.69335,-2.2024
E02006177,52.66352,-2.02633
E02006178,52.65543,-2.01739
E02006179,52.64826,-2.11276
E02006180,52.62951,-2.05878
E02006181,52.62721,-2.18369
E02006182,52.62611,-2.19627
E02006185,52.53282,-2.19256
E02006186,52.53293,-2.20041
E02006187,52.45294,-2.22972
E02006188,52.95715,-2.09441
E02006189,52.94318,-2.1745
E02006190,52.90226,-2.1494
E02006191,52.89209,-2.13149
E02006192,52.86443,-2.24881
E02006193,52.8302,-2.12895
E02006194,52.81956,-2.13341
E02006195,52.80564,-2.00044
E02006196,52.81136,-2.10481
E02006197,52.81295,-2.11551
E02006198,52.80694,-2.08524
E02006199,52.79756,-2.13362
E02006200,52.78936,-2.12908
E02006201,52.78805,-2.07777
E02006202,52.78542,-2.25587
E02006203,52.78504,-2.10949
E02006204,53.11288,-2.01094
E02006205,53.12142,-2.15149
E02006206,53.11327,-2.17157
E02006207,53.1087,-2.17974
E02006208,53.1052,-2.02978
E02006209,53.09041,-2.03613
E02006210,53.07241,-1.90519
E02006211,53.07468,-2.12186
E02006212,53.02602,-2.09198
E02006213,53.00352,-1.96788
E02006214,52.98545,-1.98714
E02006215,52.96939,-2.05715
E02006216,52.96047,-1.98431
E02006217,52.64624,-1.69929
E02006218,52.6381,-1.70069
E02006219,52.63257,-1.65471
E02006220,52.63183,-1.67211
E02006221,52.62474,-1.68973
E02006222,52.62075,-1.67903
E02006223,52.62015,-1.6591
E02006224,52.61235,-1.64987
E02006225,52.60635,-1.68366
E02006226,52.60457,-1.66672
E02006227,52.11767,0.83896
E02006228,52.10416,0.67142
E02006229,52.07256,0.71906
E02006230,52.04766,0.95932
E02006231,52.03993,1.10585
E02006232,52.05573,0.77601
E02006233,52.0426,0.73352
E02006234,52.02982,0.7525
E02006235,52.01008,0.8727
E02006236,51.98223,1.04245
E02006237,51.9805,1.18021
E02006238,52.44427,0.62462
E02006239,52.40727,0.52878
E02006240,52.36777,0.48533
E02006241,52.34751,0.51531
E02006242,52.30146,0.49733
E02006243,52.25726,0.39386
E02006245,52.08289,1.13583
E02006246,52.07519,1.13734
E02006247,52.07088,1.12001
E02006248,52.06737,1.18342
E02006249,52.06463,1.16186
E02006250,52.06349,1.13824
E02006251,52.05658,1.16835
E02006252,52.055,1.18758
E02006253,52.05341,1.19979
E02006254,52.05297,1.13221
E02006255,52.04899,1.17357
E02006256,52.04573,1.1511
E02006257,52.04377,1.11722
E02006258,52.03814,1.19233
E02006259,52.03806,1.12936
E02006260,52.03483,1.18056
E02006261,52.32467,1.14781
E02006262,52.32829,1.00353
E02006263,52.31355,1.28849
E02006264,52.25226,0.86718
E02006265,52.22669,1.02811
E02006266,52.2217,0.89657
E02006267,52.2041,1.14489
E02006268,52.18243,0.991
E02006269,52.19088,0.97505
E02006270,52.1878,1.0081
E02006271,52.13324,1.04794
E02006272,52.1048,1.11205
E02006273,52.33113,0.88687
E02006274,52.31366,0.80878
E02006275,52.26059,0.69944
E02006276,52.2595,0.74769
E02006277,52.2473,0.74667
E02006278,52.24753,0.71014
E02006279,52.24201,0.69145
E02006280,52.23672,0.64416
E02006281,52.23528,0.71849
E02006282,52.10773,0.58923
E02006283,52.10529,0.49096
E02006284,52.08827,0.43171
E02006285,52.08609,0.41646
E02006286,52.0813,0.44636
E02006287,52.294,1.51853
E02006288,52.21992,1.34116
E02006289,52.21466,1.48982
E02006290,52.20289,1.57998
E02006291,52.1144,1.33375
E02006292,52.11082,1.24374
E02006293,52.10908,1.41917
E02006294,52.09432,1.30705
E02006295,52.061,1.23305
E02006296,52.06165,1.26133
E02006297,52.04749,1.21531
E02006298,51.98158,1.32014
E02006299,51.96976,1.35967
E02006300,51.9679,1.33352
E02006301,51.96071,1.34841
E02006302,52.50331,1.73759
E02006303,52.49181,1.73772
E02006304,52.48917,1.7211
E02006305,52.47989,1.74749
E02006306,52.47285,1.72106
E02006307,52.46719,1.70643
E02006308,52.46685,1.74207
E02006309,52.46231,1.72541
E02006310,52.45485,1.69748
E02006311,52.45235,1.56812
E02006312,52.44776,1.58735
E02006313,52.44364,1.71845
E02006314,52.44763,1.44381
E02006315,52.34139,1.66691
E02006316,52.34451,1.50667
E02006317,51.40609,-0.3694
E02006318,51.39985,-0.35222
E02006319,51.3992,-0.37269
E02006320,51.39142,-0.40648
E02006321,51.38994,-0.33459
E02006322,51.38533,-0.31961
E02006323,51.38623,-0.41859
E02006324,51.38237,-0.40122
E02006325,51.37902,-0.34214
E02006326,51.37354,-0.40879
E02006327,51.37344,-0.4359
E02006328,51.37207,-0.4548
E02006329,51.36908,-0.36701
E02006330,51.36601,-0.40311
E02006331,51.35965,-0.33838
E02006332,51.35833,-0.4502
E02006333,51.3332,-0.40697
E02006334,51.33019,-0.3724
E02006335,51.37346,-0.25546
E02006336,51.3643,-0.27342
E02006337,51.36347,-0.24755
E02006338,51.35408,-0.26178
E02006339,51.34568,-0.27801
E02006341,51.33885,-0.26698
E02006342,51.33105,-0.26444
E02006343,51.32246,-0.27111
E02006344,51.28681,-0.51118
E02006345,51.29057,-0.65877
E02006346,51.27482,-0.43065
E02006347,51.26537,-0.72408
E02006348,51.25785,-0.60994
E02006349,51.25829,-0.58889
E02006350,51.25697,-0.57594
E02006351,51.25439,-0.53768
E02006352,51.25314,-0.59651
E02006353,51.24997,-0.72183
E02006354,51.24675,-0.54617
E02006355,51.24268,-0.60751
E02006356,51.24056,-0.569
E02006357,51.23978,-0.72598
E02006358,51.23853,-0.58848
E02006359,51.23104,-0.57218
E02006360,51.21183,-0.58301
E02006361,51.21221,-0.45959
E02006362,51.31469,-0.29703
E02006363,51.31192,-0.31246
E02006364,51.3046,-0.33213
E02006365,51.29525,-0.32021
E02006366,51.29303,-0.35574
E02006367,51.28419,-0.37966
E02006368,51.2764,-0.36952
E02006369,51.23796,-0.28084
E02006370,51.23723,-0.32969
E02006371,51.22762,-0.33279
E02006372,51.21558,-0.32385
E02006373,51.17888,-0.36493
E02006374,51.17156,-0.27186
E02006375,51.32373,-0.22332
E02006376,51.32464,-0.20058
E02006377,51.31269,-0.23311
E02006378,51.30948,-0.16653
E02006379,51.30273,-0.23322
E02006380,51.29094,-0.23638
E02006381,51.28605,-0.21131
E02006382,51.25977,-0.1434
E02006383,51.24489,-0.2001
E02006384,51.24406,-0.17451
E02006385,51.24449,-0.16163
E02006386,51.23434,-0.19493
E02006387,51.22627,-0.20044
E02006388,51.22216,-0.16754
E02006389,51.21836,-0.19508
E02006390,51.18021,-0.17731
E02006391,51.17742,-0.15206
E02006392,51.17126,-0.1643
E02006393,51.42966,-0.54981
E02006394,51.42803,-0.57187
E02006395,51.42785,-0.52776
E02006396,51.4049,-0.51541
E02006397,51.4013,-0.56685
E02006398,51.38874,-0.50213
E02006399,51.37423,-0.49646
E02006400,51.36516,-0.53134
E02006401,51.36618,-0.49685
E02006402,51.349,-0.49962
E02006403,51.45605,-0.4809
E02006404,51.44925,-0.47122
E02006405,51.4351,-0.47264
E02006406,51.43396,-0.50441
E02006407,51.43069,-0.45294
E02006408,51.42424,-0.43912
E02006409,51.42513,-0.48464
E02006410,51.42341,-0.42178
E02006411,51.42253,-0.50094
E02006412,51.41266,-0.40742
E02006413,51.40792,-0.4243
E02006414,51.40266,-0.4617
E02006415,51.39454,-0.44475
E02006416,51.3633,-0.64091
E02006417,51.35847,-0.69191
E02006418,51.34879,-0.67265
E02006419,51.34726,-0.73072
E02006420,51.33889,-0.72679
E02006421,51.33441,-0.63917
E02006422,51.32877,-0.70374
E02006423,51.32999,-0.75464
E02006424,51.32617,-0.72679
E02006425,51.31514,-0.73467
E02006426,51.30678,-0.7281
E02006427,51.29234,-0.72362
E02006429,51.3069,-0.07353
E02006430,51.29247,-0.09836
E02006431,51.28342,-0.07567
E02006432,51.28389,-0.09449
E02006433,51.25736,-0.00298
E02006434,51.24087,0.00854
E02006435,51.23741,-0.11237
E02006436,51.22501,-0.05405
E02006437,51.17367,-0.01184
E02006438,51.16783,-0.10811
E02006439,51.23433,-0.77667
E02006440,51.23424,-0.79783
E02006441,51.21568,-0.79915
E02006442,51.20549,-0.78587
E02006443,51.19969,-0.60518
E02006444,51.20197,-0.80316
E02006445,51.19169,-0.61079
E02006446,51.19217,-0.54662
E02006447,51.19351,-0.81624
E02006448,51.17886,-0.61896
E02006449,51.17146,-0.65615
E02006450,51.15124,-0.64622
E02006451,51.14236,-0.48226
E02006453,51.11913,-0.55163
E02006454,51.09105,-0.71081
E02006455,51.08966,-0.73615
E02006456,51.33781,-0.47451
E02006457,51.33449,-0.50812
E02006458,51.32734,-0.56437
E02006459,51.32588,-0.53955
E02006460,51.31988,-0.59202
E02006461,51.31904,-0.5407
E02006462,51.31773,-0.61435
E02006463,51.31599,-0.56417
E02006464,51.3129,-0.60224
E02006465,51.31009,-0.57502
E02006466,51.30354,-0.55293
E02006467,51.30869,-0.62482
E02006468,52.62031,-1.61163
E02006469,52.58723,-1.62793
E02006470,52.57597,-1.54306
E02006471,52.56348,-1.68561
E02006472,52.54202,-1.53303
E02006473,52.50468,-1.71367
E02006474,52.49804,-1.58465
E02006475,52.53688,-1.46076
E02006476,52.53188,-1.50469
E02006477,52.52896,-1.44107
E02006478,52.52688,-1.52104
E02006479,52.52361,-1.47606
E02006480,52.52081,-1.49272
E02006481,52.5192,-1.51333
E02006482,52.5126,-1.48647
E02006483,52.51152,-1.46708
E02006484,52.50873,-1.44968
E02006485,52.5076,-1.43481
E02006486,52.48454,-1.48137
E02006487,52.48254,-1.47215
E02006488,52.47875,-1.4266
E02006489,52.47434,-1.46735
E02006490,52.4729,-1.50256
E02006493,52.38974,-1.24537
E02006494,52.37868,-1.26277
E02006495,52.38088,-1.40819
E02006496,52.37491,-1.24875
E02006497,52.37244,-1.27523
E02006498,52.36667,-1.29974
E02006499,52.36591,-1.24272
E02006500,52.36261,-1.26363
E02006501,52.36096,-1.2225
E02006502,52.35893,-1.2809
E02006503,52.33973,-1.30942
E02006504,52.32887,-1.84778
E02006505,52.28689,-1.77322
E02006506,52.26957,-1.89842
E02006507,52.25389,-1.38511
E02006508,52.22697,-1.42789
E02006509,52.21849,-1.87002
E02006510,52.21309,-1.80671
E02006511,52.19351,-1.59821
E02006512,52.20144,-1.7171
E02006513,52.18638,-1.68847
E02006514,52.18936,-1.72072
E02006515,52.16776,-1.85672
E02006516,52.15709,-1.50481
E02006517,52.12033,-1.71208
E02006518,52.05962,-1.62566
E02006519,52.3495,-1.5816
E02006520,52.34962,-1.56293
E02006521,52.33712,-1.57666
E02006522,52.32836,-1.6992
E02006523,52.3141,-1.50709
E02006524,52.30092,-1.51628
E02006525,52.29889,-1.53047
E02006526,52.29367,-1.57738
E02006527,52.29223,-1.54739
E02006528,52.28419,-1.52164
E02006529,52.28105,-1.59509
E02006530,52.27707,-1.56054
E02006531,52.27917,-1.53198
E02006532,52.26118,-1.57635
E02006533,52.26698,-1.52554
E02006534,50.84093,-0.23723
E02006535,50.84121,-0.26836
E02006536,50.83695,-0.32452
E02006537,50.83512,-0.24546
E02006538,50.83258,-0.27348
E02006539,50.83238,-0.33895
E02006540,50.82961,-0.31282
E02006541,50.82525,-0.32437
E02006542,50.85201,-0.56533
E02006543,50.83534,-0.47866
E02006544,50.8372,-0.64868
E02006545,50.8213,-0.54706
E02006546,50.81942,-0.48197
E02006547,50.81777,-0.6053
E02006548,50.8165,-0.51691
E02006549,50.81164,-0.45085
E02006550,50.81133,-0.52878
E02006551,50.80855,-0.4994
E02006552,50.80842,-0.5414
E02006553,50.80084,-0.69108
E02006554,50.79565,-0.62038
E02006555,50.79453,-0.6746
E02006556,50.79484,-0.64428
E02006557,50.79091,-0.68699
E02006558,50.7842,-0.67932
E02006559,50.78325,-0.70618
E02006560,50.77992,-0.72981
E02006561,51.06283,-0.72318
E02006562,51.06228,-0.53287
E02006563,51.00289,-0.83684
E02006564,50.98373,-0.74312
E02006565,50.98127,-0.61224
E02006566,50.85858,-0.77338
E02006567,50.85768,-0.90825
E02006568,50.84471,-0.77459
E02006569,50.84282,-0.89927
E02006570,50.83622,-0.76957
E02006571,50.83613,-0.80624
E02006572,50.8299,-0.75617
E02006573,50.7693,-0.85961
E02006574,50.73283,-0.78578
E02006575,51.12813,-0.19658
E02006576,51.12794,-0.1473
E02006577,51.12183,-0.20665
E02006578,51.11944,-0.17844
E02006579,51.11946,-0.15934
E02006580,51.11224,-0.21743
E02006581,51.11011,-0.19397
E02006582,51.10814,-0.14943
E02006583,51.10559,-0.16586
E02006584,51.10456,-0.22517
E02006585,51.10222,-0.18292
E02006586,51.10064,-0.21183
E02006587,51.09479,-0.20289
E02006588,51.08639,-0.27256
E02006589,51.08113,-0.30929
E02006590,51.07733,-0.33196
E02006591,51.06981,-0.30854
E02006592,51.06957,-0.41604
E02006593,51.06424,-0.32616
E02006594,51.06341,-0.35377
E02006595,51.05399,-0.31108
E02006596,51.02614,-0.34758
E02006597,51.01925,-0.45043
E02006598,50.96642,-0.29916
E02006599,50.9445,-0.4604
E02006600,50.94301,-0.49211
E02006601,50.9311,-0.27801
E02006602,50.92638,-0.4191
E02006603,50.88615,-0.31837
E02006604,51.13107,-0.01286
E02006605,51.13557,-0.11982
E02006606,51.12579,0.00701
E02006607,51.12568,-0.02269
E02006608,51.12269,-0.0752
E02006609,51.04641,-0.06049
E02006610,51.05003,-0.18194
E02006611,51.00889,-0.08473
E02006612,50.99785,-0.10753
E02006613,50.9995,-0.09167
E02006614,50.99277,-0.1085
E02006615,50.96177,-0.14814
E02006616,50.95975,-0.117
E02006617,50.95918,-0.13537
E02006618,50.94871,-0.13034
E02006619,50.93916,-0.18149
E02006620,50.92637,-0.14298
E02006621,50.84569,-0.40387
E02006622,50.83268,-0.39674
E02006623,50.83273,-0.4139
E02006624,50.82927,-0.38216
E02006625,50.82719,-0.36713
E02006626,50.82536,-0.42671
E02006627,50.82234,-0.40488
E02006628,50.82007,-0.381
E02006629,50.81806,-0.35322
E02006630,50.81374,-0.38536
E02006631,50.81314,-0.37017
E02006632,50.81228,-0.39938
E02006633,50.81195,-0.42148
E02006634,51.46082,-1.63747
E02006635,51.4201,-1.72817
E02006636,51.34231,-1.76851
E02006637,51.35112,-1.98085
E02006638,51.34991,-1.99738
E02006639,51.34408,-2.03928
E02006640,51.34493,-1.63326
E02006641,51.3064,-1.96974
E02006642,51.29409,-1.81289
E02006644,51.64201,-1.864
E02006645,51.59152,-2.10081
E02006646,51.58551,-1.86266
E02006647,51.57252,-2.01539
E02006648,51.55878,-2.1573
E02006649,51.54406,-1.89507
E02006650,51.52751,-1.92283
E02006651,51.49842,-2.14698
E02006652,51.46794,-2.12278
